"Matrix","P&GmatID","Organism","Population","Trait1","Trait2","Pcorr","Gcorr","AbsDiff"
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","mass.at.72hrs",0.2,0.26,0.06
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","mass.at.dispersal",0.1,0.06,0.04
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","mass.at.emergence",0.1,-0.01,0.11
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","hatching.to.dispersal",-0.14,-0.15,0.00999999999999998
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","wandering.stage",0.26,0.18,0.08
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","in.pupal.chamber",-0.01,0.09,0.1
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","hatching.to.emergence",0.18,0.09,0.09
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.72hrs","mass.at.dispersal",0.63,0.55,0.08
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.72hrs","mass.at.emergence",0.51,0.42,0.09
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.72hrs","hatching.to.dispersal",-0.42,-0.46,0.04
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.72hrs","wandering.stage",0.15,0.01,0.14
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.72hrs","in.pupal.chamber",0.24,0.2,0.04
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.72hrs","hatching.to.emergence",0.17,-0.01,0.18
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.dispersal","mass.at.emergence",0.92,0.85,0.0700000000000001
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.dispersal","hatching.to.dispersal",0.1,0.17,0.07
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.dispersal","wandering.stage",0.19,0.09,0.1
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.dispersal","in.pupal.chamber",0.47,0.42,0.05
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.dispersal","hatching.to.emergence",0.49,0.42,0.07
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.emergence","hatching.to.dispersal",0.15,0.16,0.01
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.emergence","wandering.stage",0.18,-0.04,0.22
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.emergence","in.pupal.chamber",0.34,0.24,0.1
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"mass.at.emergence","hatching.to.emergence",0.42,0.3,0.12
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"hatching.to.dispersal","wandering.stage",-0.13,-0.16,0.03
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"hatching.to.dispersal","in.pupal.chamber",0.13,0.5,0.37
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"hatching.to.dispersal","hatching.to.emergence",0.4,0.49,0.09
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"wandering.stage","in.pupal.chamber",0.17,-0.07,0.24
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"wandering.stage","hatching.to.emergence",0.59,0.52,0.07
NA,"Rau2002.339.csv","Nicrophorus.pustulatus",NA,"in.pupal.chamber","hatching.to.emergence",0.55,0.65,0.1
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","mass.at.72hrs",0.12,0.19,0.07
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","mass.at.dispersal",0.11,0.16,0.05
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","mass.at.emergence",0.04,0.03,0.01
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","hatching.to.dispersal",0,-0.22,0.22
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","wandering.stage",0.11,0.11,0
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","in.pupal.chamber",0.03,0.22,0.19
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.hatching","hatching.to.emergence",0.11,0.13,0.02
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.72hrs","mass.at.dispersal",0.54,0.52,0.02
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.72hrs","mass.at.emergence",0.43,0.44,0.01
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.72hrs","hatching.to.dispersal",-0.69,-0.42,0.27
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.72hrs","wandering.stage",0.11,0.08,0.03
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.72hrs","in.pupal.chamber",0.15,-0.03,0.18
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.72hrs","hatching.to.emergence",-0.18,-0.35,0.17
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.dispersal","mass.at.emergence",0.88,0.84,0.04
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.dispersal","hatching.to.dispersal",-0.44,-0.53,0.09
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.dispersal","wandering.stage",0.11,0.01,0.1
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.dispersal","in.pupal.chamber",0.44,0.39,0.05
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.dispersal","hatching.to.emergence",0.08,-0.08,0.16
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.emergence","hatching.to.dispersal",-0.32,-0.36,0.04
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.emergence","wandering.stage",0.14,0.15,0.00999999999999998
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.emergence","in.pupal.chamber",0.36,0.25,0.11
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"mass.at.emergence","hatching.to.emergence",0.14,0.01,0.13
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"hatching.to.dispersal","wandering.stage",-0.11,0.05,0.16
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"hatching.to.dispersal","in.pupal.chamber",-0.05,-0.18,0.13
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"hatching.to.dispersal","hatching.to.emergence",0.49,0.3,0.19
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"wandering.stage","in.pupal.chamber",-0.27,-0.28,0.01
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"wandering.stage","hatching.to.emergence",0.57,0.51,0.0599999999999999
NA,"Rau2002.341.csv","Nicrophorus.pustulatus",NA,"in.pupal.chamber","hatching.to.emergence",0.36,0.43,0.07
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"age.at.primaparity","longevity",0.2,0.32,0.12
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"age.at.primaparity","lifetime.fecundity",0.5,1.04,0.54
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"age.at.primaparity","lifetime.weaning.success",0.51,1.04,0.53
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"age.at.primaparity","lifetime.reproductive.success",0.58,1.27,0.69
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"age.at.primaparity","fecundity.between.2...7.yrs",0.58,0.69,0.11
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"age.at.primaparity","weaning.success.between.2...7.yrs",0.49,1.08,0.59
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"age.at.primaparity","reproductive.success.between.2...7.yrs",0.54,0.83,0.29
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"age.at.primaparity","weaning.success.after.7.yrs",0.53,1.24,0.71
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"age.at.primaparity","adult.body.mass",-0.09,0.34,0.43
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"longevity","lifetime.fecundity",0.94,0.69,0.25
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"longevity","lifetime.weaning.success",0.88,0.78,0.1
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"longevity","lifetime.reproductive.success",0.73,0.92,0.19
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"longevity","fecundity.between.2...7.yrs",0.82,1.58,0.76
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"longevity","weaning.success.between.2...7.yrs",0.74,0.96,0.22
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"longevity","reproductive.success.between.2...7.yrs",0.58,1.47,0.89
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"longevity","weaning.success.after.7.yrs",0.82,0.52,0.3
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"longevity","adult.body.mass",0.08,-0.22,0.3
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.fecundity","lifetime.weaning.success",0.95,0.99,0.04
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.fecundity","lifetime.reproductive.success",0.82,1.11,0.29
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.fecundity","fecundity.between.2...7.yrs",0.92,0.98,0.0599999999999999
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.fecundity","weaning.success.between.2...7.yrs",0.86,1,0.14
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.fecundity","reproductive.success.between.2...7.yrs",0.7,0.77,0.0700000000000001
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.fecundity","weaning.success.after.7.yrs",0.84,1.05,0.21
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.fecundity","adult.body.mass",0.03,-8e-04,0.0308
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.weaning.success","lifetime.reproductive.success",0.87,0.89,0.02
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.weaning.success","fecundity.between.2...7.yrs",0.87,1.03,0.16
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.weaning.success","weaning.success.between.2...7.yrs",0.91,0.88,0.03
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.weaning.success","reproductive.success.between.2...7.yrs",0.75,0.54,0.21
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.weaning.success","weaning.success.after.7.yrs",0.87,1.32,0.45
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.weaning.success","adult.body.mass",0.04,0.17,0.13
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.reproductive.success","fecundity.between.2...7.yrs",0.75,1.31,0.56
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.reproductive.success","weaning.success.between.2...7.yrs",0.79,0.92,0.13
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.reproductive.success","reproductive.success.between.2...7.yrs",0.91,0.81,0.1
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.reproductive.success","weaning.success.after.7.yrs",0.69,0.98,0.29
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"lifetime.reproductive.success","adult.body.mass",-0.07,0.25,0.32
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"fecundity.between.2...7.yrs","weaning.success.between.2...7.yrs",0.91,0.99,0.08
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"fecundity.between.2...7.yrs","reproductive.success.between.2...7.yrs",0.72,1,0.28
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"fecundity.between.2...7.yrs","weaning.success.after.7.yrs",0.49,1.71,1.22
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"fecundity.between.2...7.yrs","adult.body.mass",0.04,-0.34,0.38
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"weaning.success.between.2...7.yrs","reproductive.success.between.2...7.yrs",0.77,0.93,0.16
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"weaning.success.between.2...7.yrs","weaning.success.after.7.yrs",0.46,0.99,0.53
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"weaning.success.between.2...7.yrs","adult.body.mass",0.01,0.24,0.23
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"reproductive.success.between.2...7.yrs","weaning.success.after.7.yrs",0.41,0.61,0.2
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"reproductive.success.between.2...7.yrs","adult.body.mass",-0.06,0.46,0.52
NA,"Rea2000.342.csv","Ovis.canadiensis",NA,"weaning.success.after.7.yrs","adult.body.mass",0.01,0.51,0.5
NA,"Rea2002.344.csv","Gryllus.firmus",NA,"headwidth","ovipositorlength",0.65,0.81,0.16
NA,"Rod2003.349.csv","Achroia.grisella",NA,"femur.length","ear.length",0.48,0.4,0.08
NA,"Rod2003.351.csv","Achroia.grisella",NA,"femur.length","ear.length",0.5,0.65,0.15
NA,"San2003.374.csv","Encelia.farinosa",NA,"leaf.absorptance.pre.drought","leaf.absorptance.early.drought",0.144,0.765,0.621
NA,"San2003.374.csv","Encelia.farinosa",NA,"leaf.absorptance.pre.drought","leaf.absorptance.mid.drought",-0.051,-0.02,0.031
NA,"San2003.374.csv","Encelia.farinosa",NA,"leaf.absorptance.early.drought","leaf.absorptance.mid.drought",0.55,0.908,0.358
NA,"San2003.375.csv","Encelia.farinosa",NA,"leaf.absorptance.pre.drought","leaf.absorptance.early.drought",0.086,0.476,0.39
NA,"San2003.375.csv","Encelia.farinosa",NA,"leaf.absorptance.pre.drought","leaf.absorptance.mid.drought",0.202,0.067,0.135
NA,"San2003.375.csv","Encelia.farinosa",NA,"leaf.absorptance.early.drought","leaf.absorptance.mid.drought",0.344,0.614,0.27
NA,"San2003.376.csv","Encelia.farinosa",NA,"leaf.absorptance.pre.drought","leaf.absorptance.early.drought",0.004,0.193,0.189
NA,"San2003.376.csv","Encelia.farinosa",NA,"leaf.absorptance.pre.drought","leaf.absorptance.mid.drought",0.094,0.289,0.195
NA,"San2003.376.csv","Encelia.farinosa",NA,"leaf.absorptance.early.drought","leaf.absorptance.mid.drought",0.27,0.725,0.455
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"plant.height","plant.width",0.74,0.55,0.19
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"plant.height","leaf.length",0.72,0.65,0.07
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"plant.height","leaf.width",-0.34,-0.4,0.06
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"plant.height","shoot.weight",0.7,0.61,0.09
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"plant.height","root.weight",0.67,0.48,0.19
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"plant.height","root.to.shoot.ratio",0,-0.07,0.07
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"plant.width","leaf.length",0.91,0.92,0.01
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"plant.width","leaf.width",-0.17,0.03,0.2
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"plant.width","shoot.weight",0.82,0.67,0.15
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"plant.width","root.weight",0.79,0.55,0.24
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"plant.width","root.to.shoot.ratio",0,0.09,0.09
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"leaf.length","leaf.width",-0.15,-0.04,0.11
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"leaf.length","shoot.weight",0.74,0.59,0.15
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"leaf.length","root.weight",0.71,0.47,0.24
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"leaf.length","root.to.shoot.ratio",-0.02,0.13,0.15
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"leaf.width","shoot.weight",-0.04,-0.1,0.06
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"leaf.width","root.weight",-0.05,-0.02,0.03
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"leaf.width","root.to.shoot.ratio",-0.05,0.09,0.14
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"shoot.weight","root.weight",0.95,0.92,0.0299999999999999
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"shoot.weight","root.to.shoot.ratio",0.03,-0.12,0.15
NA,"Sch1992.380.csv","Gutierrezia.microcephala",NA,"root.weight","root.to.shoot.ratio",0.33,0.05,0.28
NA,"She2003.402.csv","Ficedula.albicollis",NA,"laying.date","clutch.size",-0.381,-0.414,0.033
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.length","bill.width",0.211,0.185,0.026
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.length","bill.depth",0.172,0.373,0.201
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.length","tarsus.length",0.195,0.137,0.058
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.length","tail.length",0.1,-0.114,0.214
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.length","primary.length",0.167,0.085,0.082
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.length","wing.length",0.118,0.214,0.096
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.width","bill.depth",0.248,0.468,0.22
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.width","tarsus.length",0.164,0.032,0.132
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.width","tail.length",0.049,0.14,0.091
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.width","primary.length",0.119,-0.101,0.22
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.width","wing.length",0.093,0.183,0.09
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.depth","tarsus.length",0.061,0.158,0.097
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.depth","tail.length",0.055,0.273,0.218
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.depth","primary.length",-0.033,0.229,0.262
NA,"She2003.404.csv","Ficedula.albicollis",NA,"bill.depth","wing.length",0.043,0.225,0.182
NA,"She2003.404.csv","Ficedula.albicollis",NA,"tarsus.length","tail.length",0.086,0.067,0.019
NA,"She2003.404.csv","Ficedula.albicollis",NA,"tarsus.length","primary.length",0.237,0.421,0.184
NA,"She2003.404.csv","Ficedula.albicollis",NA,"tarsus.length","wing.length",0.197,0.348,0.151
NA,"She2003.404.csv","Ficedula.albicollis",NA,"tail.length","primary.length",0.231,0.221,0.01
NA,"She2003.404.csv","Ficedula.albicollis",NA,"tail.length","wing.length",0.417,0.678,0.261
NA,"She2003.404.csv","Ficedula.albicollis",NA,"primary.length","wing.length",0.374,0.404,0.03
NA,"Ste2007.414.csv","Silene.latifolia",NA,"calyx.width","calyx.length",0.256,0.317,0.061
NA,"Ste2007.414.csv","Silene.latifolia",NA,"calyx.width","flower.mass",0.415,0.532,0.117
NA,"Ste2007.414.csv","Silene.latifolia",NA,"calyx.width","flower.number",0.019,-0.213,0.232
NA,"Ste2007.414.csv","Silene.latifolia",NA,"calyx.width","leaf.length",0.166,0.125,0.041
NA,"Ste2007.414.csv","Silene.latifolia",NA,"calyx.width","leaf.mass",0.271,0.366,0.095
NA,"Ste2007.414.csv","Silene.latifolia",NA,"calyx.width","stem.mass",0.171,0.252,0.081
NA,"Ste2007.414.csv","Silene.latifolia",NA,"calyx.length","flower.mass",0.39,0.615,0.225
NA,"Ste2007.414.csv","Silene.latifolia",NA,"calyx.length","flower.number",-0.093,-0.492,0.399
NA,"Ste2007.414.csv","Silene.latifolia",NA,"calyx.length","leaf.length",0.21,0.168,0.042
NA,"Ste2007.414.csv","Silene.latifolia",NA,"calyx.length","leaf.mass",-0.022,-0.13,0.108
NA,"Ste2007.414.csv","Silene.latifolia",NA,"calyx.length","stem.mass",0.168,0.126,0.042
NA,"Ste2007.414.csv","Silene.latifolia",NA,"flower.mass","flower.number",-0.12,-0.721,0.601
NA,"Ste2007.414.csv","Silene.latifolia",NA,"flower.mass","leaf.length",0.217,0.176,0.041
NA,"Ste2007.414.csv","Silene.latifolia",NA,"flower.mass","leaf.mass",-0.085,-0.167,0.082
NA,"Ste2007.414.csv","Silene.latifolia",NA,"flower.mass","stem.mass",-0.044,-0.182,0.138
NA,"Ste2007.414.csv","Silene.latifolia",NA,"flower.number","leaf.length",0.116,-0.262,0.378
NA,"Ste2007.414.csv","Silene.latifolia",NA,"flower.number","leaf.mass",-0.053,-0.17,0.117
NA,"Ste2007.414.csv","Silene.latifolia",NA,"flower.number","stem.mass",0.53,0.424,0.106
NA,"Ste2007.414.csv","Silene.latifolia",NA,"leaf.length","leaf.mass",-0.047,-0.15,0.103
NA,"Ste2007.414.csv","Silene.latifolia",NA,"leaf.length","stem.mass",0.152,-0.137,0.289
NA,"Ste2007.414.csv","Silene.latifolia",NA,"leaf.mass","stem.mass",0.235,0.515,0.28
NA,"Ste2007.416.csv","Silene.latifolia",NA,"calyx.width","calyx.length",0.183,0.244,0.061
NA,"Ste2007.416.csv","Silene.latifolia",NA,"calyx.width","flower.mass",0.491,0.697,0.206
NA,"Ste2007.416.csv","Silene.latifolia",NA,"calyx.width","flower.number",-0.96,-0.338,0.622
NA,"Ste2007.416.csv","Silene.latifolia",NA,"calyx.width","leaf.length",0.089,-0.107,0.196
NA,"Ste2007.416.csv","Silene.latifolia",NA,"calyx.width","leaf.mass",0.198,0.069,0.129
NA,"Ste2007.416.csv","Silene.latifolia",NA,"calyx.width","stem.mass",0.149,0.147,0.002
NA,"Ste2007.416.csv","Silene.latifolia",NA,"calyx.length","flower.mass",0.371,0.672,0.301
NA,"Ste2007.416.csv","Silene.latifolia",NA,"calyx.length","flower.number",-0.31,-0.38,0.07
NA,"Ste2007.416.csv","Silene.latifolia",NA,"calyx.length","leaf.length",0.283,0.384,0.101
NA,"Ste2007.416.csv","Silene.latifolia",NA,"calyx.length","leaf.mass",0.083,0.223,0.14
NA,"Ste2007.416.csv","Silene.latifolia",NA,"calyx.length","stem.mass",0.214,0.063,0.151
NA,"Ste2007.416.csv","Silene.latifolia",NA,"flower.mass","flower.number",-0.161,-0.593,0.432
NA,"Ste2007.416.csv","Silene.latifolia",NA,"flower.mass","leaf.length",0.086,0.008,0.078
NA,"Ste2007.416.csv","Silene.latifolia",NA,"flower.mass","leaf.mass",0.135,0.236,0.101
NA,"Ste2007.416.csv","Silene.latifolia",NA,"flower.mass","stem.mass",0.041,-0.157,0.198
NA,"Ste2007.416.csv","Silene.latifolia",NA,"flower.number","leaf.length",0.224,0.324,0.1
NA,"Ste2007.416.csv","Silene.latifolia",NA,"flower.number","leaf.mass",-0.152,-0.216,0.064
NA,"Ste2007.416.csv","Silene.latifolia",NA,"flower.number","stem.mass",0.666,0.401,0.265
NA,"Ste2007.416.csv","Silene.latifolia",NA,"leaf.length","leaf.mass",0,-0.304,0.304
